Block	Agreement	SNP count
2135	match	4
2136	match	2
2137	match	4
2138	match	2
2139	match	3
2140	match	7
2141	match	3
2142	match	2
2143	match	2
2144	match	3
2145	match	2
2146	match	2
2147	match	4
2148	match	2
2149	match	4
2150	match	2
2151	-	7
2152	match	2
2153	match	2
2154	match	2
2155	match	2
2156	match	2
2157	match	3
2158	match	3
2159	match	2
2160	match	3
2161	match	7
2162	match	5
2163	match	2
2164	match	4
2165	match	2
2166	match	2
2167	match	2
2168	match	3
2169	-	4
2170	match	2
2171	match	2
2172	match	4
2173	match	5
2174	match	2
2175	match	3
2176	match	10
2177	match	2
2178	-	16
2179	match	2
2180	match	8
2181	match	29
2182	match	2
2183	match	2
2184	match	2
2185	match	2
2186	match	2
2187	match	2
2188	match	2
2189	match	2
2190	match	2
2191	match	3
2192	match	4
2193	match	3
2194	match	2
2195	match	4
2196	match	2
2197	match	3
2198	match	2
2199	match	2
2200	match	2
2201	match	3
2202	match	9
2203	match	3
2204	match	2
2205	match	2
2206	match	3
2207	match	4
2208	match	5
2209	-	7
2210	match	2
2211	match	2
2212	match	2
2213	-	38
2214	match	3
2215	match	2
2216	match	3
2217	match	5
2218	match	2
2219	match	3
2220	match	2
2221	match	4
2222	-	12
2223	match	5
2224	match	2
2225	match	3
2226	match	3
2227	match	8
2228	match	2
2229	match	2
2230	match	3
2231	match	5
2232	match	2
2233	match	2
2234	match	4
2235	match	2
2236	match	3
2237	match	2
2238	match	5
2239	match	2
2240	-	4
2241	match	2
2242	match	2
2243	match	2
2244	match	3
2245	match	6
2246	match	9
2247	match	2
2248	match	3
2249	match	3
2250	match	8
2251	match	2
2252	match	6
2253	match	9
2254	match	4
2255	match	3
2256	match	5
2257	match	4
2258	match	2
2259	match	8
2260	match	2
2261	match	2
2262	match	2
2263	match	3
2264	match	3
2265	match	2
2266	match	4
2267	match	5
2268	match	6
2269	match	3
2270	match	2
2271	match	2
2272	match	3
2273	match	4
2274	match	2
2275	match	3
2276	match	5
2277	match	2
2278	match	4
2279	match	7
2280	match	3
2281	match	3
2282	match	2
2283	match	5
2284	match	2
2285	match	2
2286	-	3
2287	match	7
2288	match	2
2289	match	2
2290	match	2
2291	match	2
2292	match	2
2293	match	2
2294	match	2
2295	match	2
2296	match	2
2297	match	2
2298	match	3
2299	match	2
2300	match	6
2301	match	4
2302	match	2
2303	match	2
2304	match	2
2305	match	2
2306	match	4
2307	match	2
2308	match	5
2309	match	3
2310	match	6
2311	match	5
2312	match	2
2313	match	2
2314	match	5
2315	match	2
2316	match	8
2317	match	2
2318	match	2
2319	match	2
2320	match	2
2321	match	4
2322	-	19
2323	match	2
2324	-	10
2325	match	4
2326	match	3
2327	match	2
2328	match	2
2329	match	2
2330	match	9
2331	match	4
2332	match	2
2333	match	2
2334	match	7
2335	match	3
2336	match	11
2337	match	2
2338	match	10
2339	match	2
2340	match	3
2341	match	4
2342	match	2
2343	match	2
2344	match	2
2345	match	2
2346	match	2
2347	match	2
2348	match	2
2349	match	2
2350	match	2
2351	match	2
2352	match	2
2353	match	3
2354	match	2
2355	match	3
2356	match	3
2357	match	5
2358	match	3
2359	match	2
2360	match	4
2361	match	2
2362	match	2
2363	match	5
2364	match	2
2365	match	2
2366	match	3
2367	match	2
2368	match	7
2369	match	2
2370	match	5
2371	match	3
2372	match	2
2373	match	5
2374	match	6
2375	match	2
2376	match	4
2377	match	2
2378	match	3
2379	-	10
2380	match	3
2381	match	5
2382	match	5
2383	match	3
2384	match	2
2385	match	2
2386	match	3
2387	match	2
2388	match	2
2389	match	3
2390	match	4
2391	match	2
2392	match	2
2393	match	2
2394	match	2
2395	match	4
2396	match	2
2397	match	2
2398	match	9
2399	match	2
2400	match	2
2401	match	3
2402	match	3
2403	match	3
2404	-	14
2405	match	12
2406	match	5
2407	match	2
2408	match	2
2409	match	2
2410	match	2
2411	match	2
2412	match	2
2413	match	2
2414	match	7
2415	match	3
2416	match	2
2417	match	2
2418	match	2
2419	match	2
2420	match	4
2421	match	2
2422	match	2
2423	match	2
2424	match	2
2425	match	2
2426	match	2
2427	match	2
2428	match	3
2429	match	2
2430	match	3
2431	match	3
2432	match	7
2433	match	2
2434	match	2
2435	match	3
2436	match	8
2437	match	4
2438	match	2
2439	match	3
2440	match	2
2441	match	2
2442	match	2
2443	match	2
2444	-	4
2445	match	4
2446	match	2
2447	match	2
2448	match	3
2449	match	5
2450	match	2
2451	match	2
2452	match	2
2453	match	2
2454	match	4
2455	match	4
2456	match	2
2457	match	3
2458	match	3
2459	match	4
2460	match	5
2461	match	5
2462	match	6
2463	match	2
2464	match	2
2465	match	3
2466	match	4
2467	match	3
2468	match	5
2469	match	7
2470	match	2
2471	match	2
2472	match	2
2473	match	3
2474	match	2
2475	match	8
2476	match	2
2477	match	2
2478	match	10
2479	match	4
2480	match	3
2481	-	8
2482	match	2
2483	match	3
2484	match	4
2485	match	2
2486	match	2
2487	match	2
2488	match	2
2489	match	2
2490	match	2
2491	match	2
2492	match	3
2493	match	2
2494	match	6
2495	match	2
2496	match	2
2497	match	11
2498	match	2
2499	match	2
2500	match	3
2501	match	3
2502	-	9
2503	match	2
2504	match	2
2505	match	10
2506	match	3
2507	match	2
2508	match	3
2509	match	2
2510	match	2
2511	match	2
2512	match	11
2513	match	2
2514	match	3
2515	match	2
2516	match	2
2517	match	2
2518	match	2
2519	match	3
2520	match	2
2521	match	2
2522	match	2
2523	match	2
2524	match	2
2525	match	2
2526	match	2
2527	match	2
2528	match	3
2529	match	2
2530	match	2
2531	match	4
2532	match	2
2533	match	2
2534	match	2
2535	match	2
2536	match	2
2537	match	2
2538	match	4
2539	match	10
2540	match	3
2541	match	6
2542	match	5
2543	match	2
2544	match	3
2545	match	7
2546	match	3
2547	match	3
2548	match	4
2549	match	10
2550	match	2
2551	match	2
2552	match	2
2553	match	2
2554	match	5
2555	match	8
2556	match	6
2557	match	3
2558	match	2
2559	match	2
2560	match	2
2561	match	4
2562	match	2
2563	match	6
2564	match	8
2565	match	3
2566	match	5
2567	match	2
2568	-	4
2569	match	2
2570	match	3
2571	match	2
2572	match	3
2573	match	4
2574	match	3
2575	match	4
2576	match	2
2577	match	2
2578	match	2
2579	match	2
2580	match	2
2581	match	3
2582	match	2
2583	match	2
2584	match	2
2585	match	2
2586	match	2
2587	match	2
2588	match	3
2589	match	5
2590	match	2
2591	-	2
2592	match	5
2593	match	2
2594	match	6
2595	match	3
2596	match	2
2597	match	2
2598	match	2
2599	-	3
2600	match	4
2601	match	2
2602	match	6
2603	match	4
2604	match	2
2605	match	2
2606	match	2
2607	match	2
2608	match	2
2609	match	4
2610	match	3
2611	match	2
2612	match	2
2613	match	3
2614	match	3
2615	match	2
2616	match	4
2617	match	5
2618	match	5
2619	match	5
2620	match	5
2621	match	3
2622	match	2
2623	match	5
2624	match	3
2625	match	4
2626	match	3
2627	match	2
2628	match	2
2629	match	9
2630	match	20
2631	match	6
2632	match	2
2633	match	29
2634	-	52
2635	match	2
2636	match	3
2637	match	6
2638	match	10
2639	match	4
2640	match	3
2641	match	5
2642	match	3
2643	match	3
2644	match	4
2645	match	2
2646	match	2
2647	match	2
2648	match	3
2649	match	3
2650	match	3
2651	match	3
2652	match	3
2653	match	2
2654	match	20
2655	match	2
2656	match	3
2657	match	2
2658	match	2
2659	match	2
2660	match	4
2661	match	2
2662	match	4
2663	match	2
2664	match	3
2665	match	3
2666	match	2
2667	match	2
2668	match	2
2669	match	2
2670	match	2
2671	match	2
2672	match	2
2673	match	2
2674	match	2
2675	match	3
2676	match	2
2677	match	3
2678	match	4
2679	match	2
2680	match	2
2681	match	3
2682	match	5
2683	match	2
2684	match	2
2685	match	2
2686	match	2
2687	match	3
2688	match	2
2689	match	5
2690	match	2
2691	match	2
2692	match	2
2693	match	3
2694	match	2
2695	match	2
2696	match	2
2697	match	2
2698	match	2
2699	match	2
2700	match	2
2701	match	2
2702	match	2
2703	match	2
2704	match	3
2705	match	7
2706	match	2
2707	match	5
2708	match	2
2709	match	2
2710	match	4
2711	match	2
2712	match	3
2713	match	2
2714	match	2
2715	match	2
2716	match	2
2717	match	2
2718	match	4
2719	match	2
2720	match	9
2721	match	4
2722	match	2
2723	match	3
2724	match	2
2725	match	2
2726	match	2
2727	match	2
2728	match	5
2729	match	3
2730	match	2
2731	match	6
2732	match	7
2733	match	3
2734	match	2
2735	match	4
2736	match	2
2737	match	2
2738	match	4
2739	match	5
2740	match	2
2741	match	2
2742	match	2
2743	match	3
2744	match	2
2745	match	2
2746	match	2
2747	match	2
2748	match	2
2749	match	4
2750	match	2
2751	match	2
2752	match	3
2753	match	4
2754	match	3
2755	match	3
2756	match	2
2757	match	3
2758	match	2
2759	match	2
2760	match	2
2761	match	2
2762	match	3
2763	match	3
2764	match	3
2765	match	3
2766	match	2
2767	match	13
2768	match	6
2769	match	3
2770	match	2
2771	match	7
2772	match	4
2773	match	2
2774	match	7
2775	match	2
2776	match	4
2777	match	2
2778	match	7
2779	match	2
2780	match	2
2781	-	5
2782	match	2
2783	match	2
2784	match	2
2785	match	3
2786	match	3
2787	match	7
2788	match	3
2789	match	2
2790	match	2
2791	match	2
2792	match	2
2793	match	3
2794	match	2
2795	match	3
2796	match	3
2797	match	2
2798	match	2
2799	match	3
2800	-	7
2801	match	2
2802	match	5
2803	match	2
2804	match	2
2805	match	3
2806	match	4
2807	match	2
2808	match	3
2809	match	2
2810	match	2
2811	match	2
2812	match	2
2813	match	2
2814	match	2
2815	match	2
2816	match	10
2817	match	2
2818	match	2
2819	match	2
2820	match	2
2821	match	2
2822	match	4
2823	match	2
2824	match	4
2825	match	4
2826	match	2
2827	match	2
2828	match	4
2829	-	8
2830	match	4
2831	match	4
2832	match	5
2833	match	5
2834	match	2
2835	match	3
2836	match	2
2837	match	2
2838	match	8
2839	match	2
2840	match	2
2841	match	6
2842	match	2
2843	match	3
2844	match	3
2845	match	2
2846	match	3
2847	match	2
2848	match	3
2849	match	2
2850	match	6
2851	match	8
2852	match	2
2853	-	10
2854	match	3
2855	match	3
2856	match	3
2857	match	2
2858	match	2
2859	match	2
2860	match	4
2861	match	3
2862	match	3
2863	match	5
2864	match	3
2865	match	3
2866	match	3
2867	match	2
2868	match	2
2869	match	3
2870	match	2
2871	match	2
2872	match	2
2873	match	3
2874	match	2
2875	match	3
2876	match	3
2877	match	3
2878	match	4
2879	match	2
2880	match	4
2881	match	2
2882	match	9
2883	match	4
2884	match	4
2885	match	2
2886	match	2
2887	match	2
2888	match	2
2889	match	3
2890	match	8
2891	match	3
2892	match	2
2893	match	2
2894	match	2
2895	match	2
2896	match	8
2897	match	5
2898	match	3
2899	match	2
2900	match	2
2901	match	2
2902	match	2
2903	match	3
2904	match	2
2905	match	4
2906	match	2
2907	match	2
2908	match	3
2909	match	2
2910	match	17
2911	match	2
2912	match	10
2913	match	2
2914	-	5
2915	match	5
2916	match	2
2917	match	2
2918	match	6
2919	match	2
2920	match	2
2921	match	2
2922	match	2
2923	match	4
2924	match	7
2925	-	5
2926	match	2
2927	match	2
2928	match	4
2929	match	5
2930	match	2
2931	match	2
2932	match	3
2933	match	2
2934	match	2
2935	match	5
2936	match	2
2937	match	5
2938	match	2
2939	match	2
2940	match	2
2941	match	3
2942	match	3
2943	match	2
2944	match	2
2945	match	2
2946	match	2
2947	match	2
2948	match	2
2949	match	2
2950	match	2
2951	match	3
2952	match	4
2953	match	2
2954	match	2
2955	match	2
2956	match	3
2957	match	2
2958	match	3
2959	match	2
2960	match	4
2961	match	7
2962	match	2
2963	match	2
2964	match	2
2965	match	3
2966	match	2
2967	match	9
2968	match	4
2969	match	4
2970	match	2
2971	match	5
2972	match	4
2973	match	10
2974	match	2
2975	match	2
2976	match	4
2977	match	5
2978	match	2
2979	match	2
2980	match	2
2981	match	2
2982	match	2
2983	match	3
2984	match	3
2985	match	2
2986	match	2
2987	match	3
2988	match	2
2989	match	2
2990	match	2
2991	match	2
2992	match	10
2993	match	2
2994	match	4
2995	match	2
2996	match	3
2997	match	2
2998	match	2
2999	match	2
3000	match	2
3001	match	2
3002	match	3
3003	match	3
3004	match	2
3005	match	2
3006	match	2
3007	match	4
3008	match	6
3009	match	8
3010	match	3
3011	match	2
3012	match	3
3013	match	3
3014	match	2
3015	match	3
3016	match	5
3017	match	13
3018	match	2
3019	match	2
3020	match	2
3021	match	2
3022	match	3
3023	match	2
3024	match	2
3025	match	3
3026	match	2
3027	match	2
3028	match	2
3029	match	2
3030	match	2
3031	match	4
3032	match	2
3033	match	2
3034	match	2
3035	match	4
3036	match	19
3037	match	2
3038	match	2
3039	match	2
3040	-	15
3041	match	5
3042	-	7
3043	match	4
3044	match	2
3045	match	2
3046	match	3
3047	match	2
3048	match	2
3049	match	2
3050	match	2
3051	match	2
3052	match	2
3053	match	3
3054	match	2
3055	match	2
3056	match	2
3057	match	2
3058	match	3
3059	match	2
3060	match	2
3061	match	2
3062	match	2
3063	match	2
3064	match	6
3065	match	3
3066	match	4
3067	match	2
3068	match	2
3069	match	3
3070	match	4
3071	match	2
3072	match	5
3073	match	2
3074	match	2
3075	match	2
3076	match	2
3077	match	2
3078	match	4
3079	match	2
3080	match	3
3081	match	2
3082	match	2
3083	match	2
3084	match	2
3085	match	2
3086	match	2
3087	match	2
3088	match	3
3089	match	2
3090	match	5
3091	match	3
3092	match	3
3093	match	2
3094	match	2
3095	match	2
3096	match	2
3097	match	3
3098	match	4
3099	match	3
3100	match	2
3101	match	4
3102	match	5
3103	match	3
3104	match	2
3105	match	3
3106	match	2
3107	match	2
3108	match	2
3109	match	2
3110	match	2
3111	match	2
3112	match	4
3113	match	3
3114	match	2
3115	match	3
3116	match	2
3117	match	2
3118	match	8
3119	match	6
3120	match	3
3121	match	2
3122	match	2
3123	match	5
3124	match	2
3125	match	3
3126	match	3
3127	match	5
3128	-	16
3129	match	4
3130	match	2
3131	match	4
3132	match	3
3133	match	5
3134	match	13
3135	match	6
3136	match	2
3137	match	8
3138	match	2
3139	match	2
3140	match	4
3141	match	6
3142	match	2
3143	match	4
3144	match	3
3145	match	9
3146	match	4
3147	match	4
3148	match	2
3149	match	2
3150	match	14
3151	match	2
3152	match	2
3153	match	2
3154	match	2
3155	match	2
3156	match	2
3157	match	3
3158	match	2
3159	match	7
3160	match	7
3161	match	3
3162	match	2
3163	match	2
3164	match	3
3165	match	2
3166	match	2
3167	match	2
3168	match	7
3169	match	3
3170	match	3
3171	match	2
3172	match	3
3173	match	2
3174	match	3
3175	match	2
3176	match	2
3177	match	3
3178	match	4
3179	match	2
3180	match	3
3181	match	2
3182	match	5
3183	match	4
3184	match	2
3185	match	3
3186	match	6
3187	match	2
3188	match	6
3189	match	2
3190	match	6
3191	match	13
3192	match	3
3193	match	5
3194	match	2
3195	match	2
3196	match	5
3197	match	3
3198	match	2
3199	match	4
3200	match	3
3201	match	3
3202	match	2
3203	match	5
3204	-	3
3205	match	4
3206	match	8
3207	match	6
3208	match	2
3209	match	2
3210	match	6
3211	match	3
3212	match	5
3213	-	9
3214	match	2
3215	match	3
3216	match	5
3217	match	2
3218	match	3
3219	match	3
3220	match	2
3221	match	2
3222	match	2
3223	match	5
3224	match	3
3225	match	2
3226	match	2
3227	match	2
3228	match	2
3229	match	2
3230	match	10
3231	match	4
3232	match	5
3233	match	2
3234	match	9
3235	match	2
3236	match	2
3237	match	2
3238	match	2
3239	match	3
3240	match	2
3241	match	4
3242	match	3
3243	match	3
3244	match	3
3245	match	5
3246	match	9
3247	match	3
3248	match	2
3249	match	4
3250	match	8
3251	match	7
3252	match	3
3253	match	3
3254	-	5
3255	match	3
3256	match	3
3257	match	6
3258	match	2
3259	match	2
3260	match	3
3261	match	2
3262	match	4
3263	match	3
3264	match	6
3265	match	7
3266	match	4
3267	match	3
3268	match	3
3269	match	10
3270	match	8
3271	match	2
3272	-	10
3273	match	2
3274	match	3
3275	match	3
3276	match	5
3277	match	3
3278	match	5
3279	match	2
3280	match	3
3281	match	2
3282	match	2
3283	match	4
3284	match	3
3285	match	3
3286	match	2
3287	match	3
3288	-	12
3289	match	4
3290	match	2
3291	match	2
3292	match	2
3293	match	9
3294	match	2
3295	-	7
3296	match	2
3297	match	2
3298	match	10
3299	match	3
3300	match	2
3301	match	5
3302	match	8
3303	match	6
3304	match	2
3305	match	6
3306	match	2
3307	-	5
3308	match	2
3309	match	3
3310	match	2
3311	match	3
3312	match	2
3313	match	2
3314	match	10
3315	match	6
3316	match	2
3317	match	2
3318	match	2
3319	match	4
3320	-	7
3321	match	6
3322	match	5
3323	match	3
3324	match	2
3325	match	7
3326	match	3
3327	match	2
3328	match	16
3329	match	3
3330	match	2
3331	match	3
3332	match	4
3333	match	2
3334	match	2
3335	match	6
3336	match	5
3337	-	10
3338	match	2
3339	-	4
3340	match	2
3341	match	6
3342	-	6
3343	match	3
3344	match	5
3345	match	2
3346	match	3
3347	match	4
3348	match	8
3349	match	2
3350	match	11
3351	match	18
3352	match	5
3353	match	7
3354	match	2
3355	match	2
3356	match	2
3357	match	2
3358	match	2
3359	match	3
3360	match	4
3361	match	5
3362	match	4
3363	match	3
3364	match	5
3365	match	2
3366	match	3
3367	match	3
3368	match	2
3369	match	3
3370	-	2
3371	match	6
3372	match	2
3373	match	2
3374	-	4
3375	match	5
3376	match	2
3377	match	4
3378	match	2
3379	match	14
3380	match	2
3381	match	3
3382	match	3
3383	match	5
3384	match	2
3385	match	6
3386	match	4
3387	match	2
3388	match	2
3389	match	3
3390	match	2
3391	match	2
3392	match	3
3393	match	7
3394	match	5
3395	match	3
3396	match	3
3397	match	3
3398	match	2
3399	match	7
3400	match	2
3401	match	2
3402	match	3
3403	match	3
3404	match	3
3405	match	4
3406	match	5
3407	match	2
3408	match	11
3409	match	4
3410	match	2
3411	match	2
3412	match	2
3413	match	3
3414	-	7
3415	match	2
3416	match	5
3417	match	3
3418	match	2
3419	match	2
3420	match	2
3421	match	2
3422	match	2
3423	match	4
3424	-	14
3425	match	7
3426	match	2
3427	match	3
3428	match	5
3429	match	7
3430	match	2
3431	match	2
3432	match	4
3433	match	2
3434	match	3
3435	match	2
3436	match	7
3437	match	5
3438	match	3
3439	match	3
3440	match	5
3441	match	5
3442	match	9
3443	match	2
3444	match	3
3445	match	2
3446	match	2
3447	match	8
3448	match	6
3449	match	5
3450	match	2
3451	match	2
3452	match	2
3453	match	4
3454	match	5
3455	match	2
3456	match	5
3457	match	7
3458	match	3
3459	match	2
3460	-	17
3461	match	5
3462	-	10
3463	match	3
3464	match	6
3465	match	3
3466	-	2
3467	match	3
3468	match	4
3469	match	3
3470	match	2
3471	match	3
3472	match	2
3473	match	4
3474	match	3
3475	match	2
3476	match	2
3477	match	7
3478	match	2
3479	match	4
3480	match	4
3481	match	3
3482	match	2
3483	match	2
3484	match	3
3485	match	5
3486	match	6
3487	match	2
3488	match	3
3489	match	2
3490	match	2
3491	match	3
3492	match	2
3493	match	3
3494	match	4
3495	match	3
3496	match	5
3497	-	6
3498	match	2
3499	match	5
3500	match	2
3501	match	8
3502	match	2
3503	match	2
3504	match	3
3505	match	2
3506	match	2
3507	match	9
3508	match	5
3509	match	3
3510	match	3
3511	match	2
3512	match	2
3513	match	2
3514	match	3
3515	match	2
3516	match	4
3517	match	2
3518	match	2
3519	match	9
3520	match	6
3521	match	2
3522	match	2
3523	match	2
3524	match	2
3525	match	3
3526	match	2
3527	match	2
3528	match	2
3529	match	2
3530	match	2
3531	match	2
3532	match	4
3533	match	2
3534	match	4
3535	match	2
3536	match	5
3537	match	3
3538	match	2
3539	match	2
3540	match	2
3541	match	6
3542	match	2
3543	match	2
3544	match	5
3545	match	6
3546	match	8
3547	match	2
3548	match	2
3549	match	3
3550	match	3
3551	match	2
3552	match	2
3553	match	4
3554	match	3
3555	match	4
3556	match	2
3557	match	2
3558	match	8
3559	match	2
3560	match	2
3561	match	6
3562	match	2
3563	match	7
3564	match	5
3565	match	2
3566	match	4
3567	match	2
3568	match	2
3569	match	2
3570	match	2
3571	match	2
3572	match	5
3573	match	2
